sensor_id,timestamp,location,temperature,humidity,pressure,battery_pct,alert_flag
SENS026493,2024-05-03 05:41:23,Zone-B,37.28,77.42,989.49,82.24,0
SENS026494,2023-10-13 17:21:49,Remote-01,-5.47,66.78,967.53,67.48,0
SENS026495,2024-02-15 04:56:55,Warehouse-1,36.02,44.42,1031.73,87.64,0
SENS026496,2024-02-28 02:52:59,Warehouse-2,13.55,17.92,958.41,85.32,0
SENS026497,2023-04-15 17:38:19,Zone-D,5.52,61.33,960.16,63.96,0
SENS026498,2023-10-06 10:44:28,Field-North,42.94,62.59,961.98,8.17,1
SENS026499,2024-12-08 20:10:27,Zone-E,5.54,45.06,1014.21,38.42,0
SENS026500,2023-04-17 01:55:38,Warehouse-2,66.76,46.76,998.16,46.52,0
SENS026501,2023-09-06 23:41:26,Field-South,-0.25,15.18,1023.99,66.28,0
SENS026502,2024-04-06 08:47:45,Field-South,76.06,91.11,1043.93,26.16,1
SENS026503,2024-06-17 13:26:46,Warehouse-1,20.21,45.21,952.93,57.39,0
SENS026504,2023-05-12 01:15:47,Warehouse-2,5.86,61.0,981.43,96.69,0
SENS026505,2023-05-07 04:19:45,Field-North,24.85,86.16,1035.18,61.3,0
SENS026506,2023-09-08 05:29:34,Warehouse-2,-0.56,60.05,1030.35,70.03,0
SENS026507,2023-02-15 08:38:52,Zone-C,11.41,50.72,950.27,70.31,0
SENS026508,2023-09-08 05:21:06,Zone-C,18.5,27.93,1015.27,94.0,0
SENS026509,2023-02-28 03:01:01,Zone-C,-7.96,70.97,972.49,14.0,0
SENS026510,2023-11-26 21:04:57,Field-North,76.16,37.73,1013.44,35.36,0
SENS026511,2024-06-04 22:54:57,Zone-D,47.65,73.17,965.3,56.47,0
SENS026512,2023-06-12 11:09:27,Remote-01,36.7,72.58,955.97,84.49,0
SENS026513,2024-09-24 01:28:34,Warehouse-2,60.63,61.92,963.33,15.04,0
SENS026514,2024-12-12 09:56:05,Remote-01,44.21,93.61,994.57,52.25,1
SENS026515,2024-10-01 08:02:17,Zone-E,55.43,94.76,1047.96,97.35,1
SENS026516,2023-03-25 02:24:27,Field-North,21.06,87.77,1040.25,15.38,0
SENS026517,2024-07-01 18:06:38,Zone-B,45.82,66.83,987.99,55.54,0
SENS026518,2024-01-26 08:56:33,Zone-D,66.66,77.69,1030.89,35.59,0
SENS026519,2024-03-03 02:40:33,Zone-B,45.32,78.9,956.85,87.63,0
SENS026520,2023-09-25 18:19:33,Zone-E,49.03,39.81,1023.72,,0
SENS026521,2024-11-01 12:40:38,Warehouse-2,17.72,94.43,1020.14,13.79,1
SENS026522,2024-12-15 01:38:23,Zone-E,50.77,58.02,970.38,50.94,0
SENS026523,2023-07-08 02:32:10,Zone-B,25.99,50.39,1015.97,28.57,0
SENS026524,2024-09-20 17:31:14,Zone-A,53.51,39.63,1032.27,68.71,0
SENS026525,2024-02-11 08:39:12,Zone-B,70.17,11.09,1009.47,74.73,0
SENS026526,2024-09-07 03:11:28,Remote-01,12.1,15.33,970.24,80.76,0
SENS026527,2024-02-15 06:13:48,Field-North,71.52,40.65,1009.57,72.35,0
SENS026528,2024-03-28 00:21:39,Zone-C,16.0,46.31,988.36,94.59,0
SENS026529,2024-08-19 00:58:38,Warehouse-1,48.6,94.3,986.76,59.46,1
SENS026530,2024-07-23 01:04:13,Zone-A,44.44,33.52,981.31,8.64,1
SENS026531,2024-07-09 18:22:27,Zone-B,44.55,90.99,1047.01,16.85,1
SENS026532,2024-06-08 11:00:16,Zone-B,69.03,23.98,1042.61,73.36,0
SENS026533,2023-12-08 01:31:22,Remote-01,32.14,31.48,1019.95,73.63,0
SENS026534,2023-07-24 05:05:21,Zone-B,51.0,76.06,961.82,,0
SENS026535,2023-02-02 09:43:34,Field-North,68.09,66.28,977.09,6.82,1
SENS026536,2023-09-09 21:14:15,Field-South,21.83,25.44,992.63,94.92,0
SENS026537,2024-08-19 08:39:56,Warehouse-1,71.65,49.64,1015.07,69.92,0
SENS026538,2024-11-11 20:57:56,Zone-B,37.22,94.12,955.39,28.99,1
SENS026539,2024-08-02 09:40:13,Warehouse-2,-5.94,83.05,972.29,61.95,0
SENS026540,2023-11-23 20:08:24,Zone-B,23.31,83.73,986.74,41.15,0
SENS026541,2023-05-10 14:29:15,Zone-C,43.12,71.19,1047.07,23.95,0
SENS026542,2024-02-23 15:28:58,Remote-01,33.87,74.9,1025.52,71.52,0
SENS026543,2023-02-12 09:35:51,Warehouse-1,63.25,73.29,1002.6,24.81,0
SENS026544,2024-06-26 10:54:13,Zone-A,-7.96,20.7,991.85,56.8,0
SENS026545,2023-07-12 23:55:56,Warehouse-1,27.03,75.71,985.83,34.91,0
SENS026546,2024-07-08 11:47:51,Field-North,49.92,83.29,1042.87,13.9,0
SENS026547,2024-07-04 14:58:32,Remote-01,75.93,29.65,961.95,9.22,1
SENS026548,2023-07-03 15:50:02,Field-South,57.51,32.23,988.74,71.6,0
SENS026549,2023-03-01 08:26:30,Zone-A,117.31,72.02,972.81,70.59,1
SENS026550,2023-12-10 17:30:48,Zone-E,-4.07,31.06,1016.29,36.79,0
SENS026551,2024-08-17 03:13:18,Zone-C,50.04,18.83,1031.39,10.19,0
SENS026552,2023-02-22 06:25:05,Warehouse-1,26.69,30.37,979.31,54.58,0
SENS026553,2023-01-03 07:24:37,Field-North,74.43,12.83,992.31,65.08,0
SENS026554,2024-12-27 19:10:08,Warehouse-1,23.62,66.7,1049.0,53.23,0
SENS026555,2023-05-31 04:18:00,Warehouse-1,66.21,50.45,1027.45,38.68,0
SENS026556,2023-04-15 00:51:27,Field-North,-3.5,56.98,1017.73,21.5,0
SENS026557,2024-03-02 18:39:35,Warehouse-2,-6.31,80.01,1000.04,21.51,0
SENS026558,2024-09-26 16:53:08,Zone-B,7.41,81.56,995.66,61.39,0
SENS026559,2023-11-14 03:15:19,Zone-A,38.68,49.49,1017.33,68.71,0
SENS026560,2024-12-28 21:31:37,Zone-E,66.43,11.42,969.75,52.73,0
SENS026561,2023-03-24 19:02:53,Zone-A,36.79,59.96,957.95,24.55,0
SENS026562,2024-03-08 11:37:04,Field-North,42.52,12.79,983.94,72.16,0
SENS026563,2023-05-09 23:59:51,Zone-B,-17.12,37.92,1033.09,81.16,1
SENS026564,2024-07-13 13:37:43,Warehouse-2,55.23,53.14,1015.59,88.57,0
SENS026565,2023-08-19 01:34:30,Field-North,36.68,75.5,1036.73,30.19,0
SENS026566,2023-06-03 19:17:58,Field-North,14.04,55.47,1039.78,68.85,0
SENS026567,2023-01-05 02:06:26,Field-South,36.84,62.15,1024.16,90.36,0
SENS026568,2024-02-23 02:27:40,Field-South,28.2,27.66,1046.31,14.88,0
SENS026569,2024-11-25 07:22:59,Zone-E,58.47,73.19,957.91,96.5,0
SENS026570,2023-02-12 12:08:50,Warehouse-2,38.52,58.77,1020.21,77.64,0
SENS026571,2024-07-30 14:18:33,Remote-01,-0.34,72.07,984.51,95.83,0
SENS026572,2024-02-09 06:29:49,Field-North,38.09,19.95,973.54,99.92,0
SENS026573,2024-05-08 03:57:30,Zone-C,37.48,12.78,978.61,65.46,0
SENS026574,2024-03-23 01:19:48,Zone-E,33.85,86.93,1010.68,39.45,0
SENS026575,2024-08-01 07:22:26,Remote-01,50.82,18.28,992.82,90.66,0
SENS026576,2023-07-21 17:53:27,Warehouse-2,-0.43,73.46,1042.31,75.25,0
SENS026577,2024-10-17 05:52:32,Zone-B,27.41,74.77,971.32,23.02,0
SENS026578,2024-06-16 15:51:58,Zone-A,47.61,47.52,1042.87,99.94,0
SENS026579,2024-05-12 12:45:34,Zone-A,-0.91,41.3,1021.5,74.35,0
SENS026580,2024-07-03 08:50:01,Zone-B,70.32,68.71,962.31,18.53,0
SENS026581,2024-12-20 07:28:48,Zone-E,56.9,27.36,1008.27,23.47,0
SENS026582,2024-07-26 15:24:53,Zone-A,-15.92,69.7,1048.69,88.08,1
SENS026583,2023-10-27 11:38:37,Zone-C,52.12,84.9,972.8,21.32,0
SENS026584,2023-01-25 22:25:26,Zone-C,57.03,94.11,1010.71,49.47,1
SENS026585,2024-07-06 11:04:33,Warehouse-2,6.39,21.61,1019.42,63.55,0
SENS026586,2023-02-20 20:12:38,Zone-A,27.29,51.78,1044.04,78.25,0
SENS026587,2023-06-04 12:24:43,Zone-E,50.19,58.57,1019.12,14.43,0
SENS026588,2024-10-20 13:10:34,Field-North,76.61,35.7,961.71,25.54,0
SENS026589,2024-10-31 23:15:05,Remote-01,8.55,84.49,987.95,21.61,0
SENS026590,2024-06-06 11:40:33,Remote-01,-5.74,33.78,994.04,65.97,0
SENS026591,2023-12-20 02:32:49,Warehouse-2,40.79,20.95,1034.41,83.01,0
SENS026592,2024-10-19 02:27:54,Field-South,66.98,68.61,951.66,62.33,0
SENS026593,2023-05-07 19:54:39,Zone-E,25.45,57.0,965.73,9.39,1
SENS026594,2024-04-28 16:10:56,Field-North,71.11,83.85,978.58,14.2,0
SENS026595,2023-06-20 17:35:45,Zone-A,22.39,63.41,966.75,64.12,0
SENS026596,2024-03-25 07:39:29,Zone-E,62.41,82.11,1032.56,53.84,0
SENS026597,2024-03-05 10:37:53,Zone-D,22.1,17.91,1027.66,84.2,0
SENS026598,2024-10-23 22:02:53,Zone-D,73.58,14.81,990.98,13.27,0
SENS026599,2023-06-15 13:55:39,Zone-E,67.18,55.3,1001.37,65.0,0
SENS026600,2023-08-20 21:08:24,Zone-C,51.87,57.24,991.49,76.62,0
SENS026601,2023-10-12 22:16:32,Zone-A,34.56,11.87,969.7,11.2,0
SENS026602,2023-04-27 16:01:45,Remote-01,-3.84,75.32,1007.55,75.9,0
SENS026603,2024-07-10 09:22:44,Warehouse-1,-4.7,94.19,1010.8,73.77,1
SENS026604,2023-04-25 07:04:10,Remote-01,49.57,54.43,1030.9,59.76,0
SENS026605,2023-02-04 16:02:58,Zone-B,102.1,31.17,1042.08,51.32,1
SENS026606,2024-03-15 12:03:33,Zone-E,47.87,59.26,1009.44,28.39,0
SENS026607,2024-09-29 22:49:55,Zone-B,77.78,93.29,1024.83,61.33,1
SENS026608,2024-08-25 12:29:09,Warehouse-2,-0.33,62.77,959.51,92.47,0
SENS026609,2024-10-04 03:35:57,Zone-D,16.14,70.89,974.94,38.97,0
SENS026610,2024-10-18 08:28:04,Zone-D,58.87,64.46,954.37,27.14,0
SENS026611,2023-09-28 09:58:23,Field-South,18.53,22.75,985.42,66.72,0
SENS026612,2023-10-20 22:44:17,Zone-A,49.19,76.6,1000.75,49.71,0
SENS026613,2024-01-16 02:44:23,Zone-A,-17.79,76.67,998.51,39.94,1
SENS026614,2023-02-04 13:19:55,Warehouse-1,46.68,29.44,995.74,52.24,0
SENS026615,2024-04-23 12:32:40,Warehouse-1,4.56,69.88,986.89,93.24,0
SENS026616,2023-04-21 07:39:06,Field-North,5.94,20.27,1030.92,86.9,0
SENS026617,2023-03-31 19:41:31,Zone-B,42.7,86.42,1025.37,90.24,0
SENS026618,2024-01-24 00:41:18,Field-South,-12.72,14.23,995.71,95.93,1
SENS026619,2024-03-16 17:19:31,Zone-D,21.8,12.05,963.58,72.07,0
SENS026620,2024-05-23 10:43:54,Warehouse-2,55.32,59.52,968.72,82.34,0
SENS026621,2023-03-22 12:31:21,Remote-01,39.23,47.67,1007.18,88.26,0
SENS026622,2023-02-09 20:16:19,Warehouse-2,-8.28,40.4,1031.3,62.13,0
SENS026623,2023-11-19 00:19:45,Zone-E,27.45,51.26,1028.69,77.47,0
SENS026624,2023-04-30 00:16:08,Field-North,30.27,91.45,980.49,97.7,1
SENS026625,2024-09-27 11:29:08,Zone-A,-17.78,31.19,1026.46,18.18,1
SENS026626,2023-07-12 21:55:22,Field-South,14.27,14.85,1005.3,63.4,0
SENS026627,2023-01-27 21:01:18,Zone-E,65.47,83.55,970.43,61.6,0
SENS026628,2024-08-01 12:10:56,Warehouse-2,13.49,63.67,993.32,90.92,0
SENS026629,2024-03-31 15:42:44,Zone-B,13.25,94.46,1030.73,95.05,1
SENS026630,2023-06-16 11:02:06,Zone-C,72.05,34.64,1021.25,,0
SENS026631,2024-07-07 03:37:16,Warehouse-2,17.18,53.08,1015.85,26.22,0
SENS026632,2023-04-14 11:17:22,Warehouse-2,-9.14,53.29,1046.51,49.56,0
SENS026633,2024-05-01 03:01:17,Zone-E,26.19,52.21,991.13,37.48,0
SENS026634,2024-12-02 20:26:04,Zone-A,3.38,52.98,986.83,36.04,0
SENS026635,2024-12-06 15:45:20,Field-South,11.42,77.32,998.84,73.17,0
SENS026636,2023-06-07 19:19:50,Warehouse-2,42.52,59.62,999.55,35.9,0
SENS026637,2024-10-04 00:47:51,Zone-B,58.69,46.18,974.08,95.84,0
SENS026638,2023-07-21 06:10:35,Zone-C,23.78,19.36,1012.99,36.33,0
SENS026639,2024-06-02 14:16:41,Zone-E,57.67,58.52,1049.92,75.84,0
SENS026640,2024-03-20 11:22:33,Field-North,69.65,59.77,1010.61,43.93,0
SENS026641,2024-04-23 16:12:36,Warehouse-1,14.8,60.85,954.69,99.51,0
SENS026642,2023-01-01 06:33:18,Zone-A,117.84,48.21,1036.84,9.39,1
SENS026643,2024-07-11 11:45:39,Field-South,77.94,11.47,982.75,83.22,0
SENS026644,2024-07-20 13:26:56,Warehouse-1,45.17,59.91,1029.52,29.57,0
SENS026645,2024-11-25 15:23:12,Warehouse-1,39.71,10.57,959.92,50.47,0
SENS026646,2023-12-13 16:32:49,Zone-B,74.63,59.56,1006.41,19.26,0
SENS026647,2024-02-29 10:55:16,Field-North,-6.2,26.76,979.4,,0
SENS026648,2024-08-01 03:16:04,Zone-E,53.36,82.85,1037.16,95.94,0
SENS026649,2024-04-20 07:39:29,Field-North,24.44,80.67,1016.25,87.29,0
SENS026650,2023-06-02 11:59:31,Remote-01,45.79,34.32,1024.44,19.97,0
SENS026651,2024-02-15 17:11:08,Field-South,25.8,90.99,1004.49,60.83,1
SENS026652,2023-07-24 08:55:09,Field-North,36.42,60.94,1004.6,90.21,0
SENS026653,2024-12-12 15:48:07,Zone-B,75.18,25.53,1000.58,,0
SENS026654,2024-11-14 09:11:50,Zone-C,62.35,37.32,957.36,11.51,0
SENS026655,2023-09-17 13:12:01,Field-South,60.12,37.67,1020.55,21.0,0
SENS026656,2023-10-11 03:00:26,Zone-D,6.82,52.11,976.48,22.83,0
SENS026657,2023-06-14 15:32:42,Field-South,74.34,83.84,1027.54,59.55,0
SENS026658,2023-11-20 08:14:13,Zone-E,-0.37,13.45,989.46,76.64,0
SENS026659,2024-11-28 09:51:53,Field-North,108.84,71.19,959.7,97.17,1
SENS026660,2024-03-17 00:29:46,Zone-D,-11.26,54.31,971.35,83.67,1
SENS026661,2024-11-19 04:14:12,Zone-A,-16.42,81.34,965.05,42.17,1
SENS026662,2023-11-20 19:01:45,Zone-D,47.89,15.48,1049.5,43.89,0
SENS026663,2023-07-29 14:13:33,Field-South,57.26,68.59,959.57,44.49,0
SENS026664,2023-11-11 12:41:10,Zone-E,75.05,31.03,980.17,60.58,0
SENS026665,2024-08-12 20:58:05,Remote-01,12.36,85.75,999.96,5.56,1
SENS026666,2024-08-16 02:01:38,Zone-B,57.37,62.94,1028.41,64.1,0
SENS026667,2024-09-24 13:49:27,Warehouse-2,6.08,32.73,965.81,47.33,0
SENS026668,2024-02-01 20:37:26,Warehouse-1,-4.47,11.27,1036.75,68.63,0
SENS026669,2024-02-01 15:17:04,Warehouse-1,16.14,58.5,1036.28,49.8,0
SENS026670,2023-07-18 13:50:17,Field-South,11.42,12.49,1007.81,74.04,0
SENS026671,2024-03-05 07:44:46,Remote-01,19.98,37.86,987.31,49.43,0
SENS026672,2023-05-30 21:44:26,Warehouse-1,3.54,24.1,1016.9,81.66,0
SENS026673,2024-10-01 09:33:21,Zone-C,70.07,87.44,1010.97,45.6,0
SENS026674,2023-12-04 17:10:03,Remote-01,74.12,81.87,985.01,51.66,0
SENS026675,2023-03-23 22:50:34,Field-South,17.87,31.47,1041.93,82.78,0
SENS026676,2024-12-05 20:58:18,Zone-B,66.93,78.07,989.4,8.73,1
SENS026677,2023-02-22 00:29:49,Zone-C,37.96,80.32,986.66,45.51,0
SENS026678,2024-12-30 22:13:22,Field-South,42.01,78.19,986.7,72.74,0
SENS026679,2023-11-13 01:12:12,Zone-D,-3.84,61.02,1031.23,71.79,0
SENS026680,2023-06-05 22:18:29,Zone-E,79.74,87.1,954.87,29.33,0
SENS026681,2024-09-13 05:48:41,Field-South,7.24,76.27,998.31,18.63,0
SENS026682,2023-01-27 15:50:07,Zone-B,34.53,39.59,956.24,69.58,0
SENS026683,2023-03-13 04:08:58,Remote-01,21.26,63.19,955.92,55.03,0
SENS026684,2024-10-11 19:19:11,Zone-E,31.27,14.14,1023.9,14.33,0
SENS026685,2024-12-12 21:45:16,Remote-01,20.39,25.46,975.93,31.01,0
SENS026686,2024-10-18 05:03:28,Zone-C,68.62,54.29,989.49,47.53,0
SENS026687,2023-06-08 10:08:44,Warehouse-1,53.4,37.13,1043.53,66.5,0
SENS026688,2024-02-16 19:03:56,Warehouse-1,-8.33,43.08,1044.81,69.9,0
SENS026689,2023-12-05 15:14:02,Field-North,26.44,26.21,1021.55,53.23,0
SENS026690,2023-01-10 09:40:28,Field-North,69.85,67.86,960.91,95.46,0
SENS026691,2023-02-15 06:14:24,Zone-E,48.57,34.56,1024.07,71.37,0
SENS026692,2023-09-27 22:24:27,Warehouse-1,87.66,23.15,1038.26,49.46,1
SENS026693,2024-07-11 09:58:22,Zone-A,46.41,45.92,968.11,20.6,0
SENS026694,2023-04-27 04:02:23,Zone-E,7.04,63.03,968.2,88.35,0
SENS026695,2023-07-28 23:43:44,Warehouse-2,34.22,34.95,1031.59,15.12,0
SENS026696,2023-04-18 10:59:38,Warehouse-2,19.26,12.24,1038.69,11.01,0
SENS026697,2024-04-07 10:57:22,Field-North,17.25,37.81,1043.69,20.85,0
SENS026698,2023-01-20 05:21:20,Zone-E,48.27,61.85,1009.53,27.29,0
SENS026699,2024-05-01 17:21:53,Field-North,-4.6,10.19,996.07,37.39,0
SENS026700,2024-12-28 04:11:17,Field-North,42.84,76.95,996.48,87.25,0
SENS026701,2024-11-24 02:24:00,Field-South,36.93,12.45,978.94,6.94,1
SENS026702,2024-02-06 18:04:33,Field-North,-18.53,51.4,1011.09,40.52,1
SENS026703,2023-09-12 14:29:56,Field-South,23.86,15.92,1048.88,94.55,0
SENS026704,2024-08-11 10:19:41,Remote-01,34.25,19.97,958.55,81.04,0
SENS026705,2024-01-14 05:28:17,Field-South,43.57,88.82,995.97,29.36,0
SENS026706,2024-05-09 05:03:58,Zone-C,75.58,41.73,987.82,55.15,0
SENS026707,2023-06-18 16:21:08,Remote-01,64.26,63.73,1031.28,92.78,0
SENS026708,2024-06-23 16:39:22,Zone-D,78.83,47.88,1045.0,52.97,0
SENS026709,2023-06-07 09:51:10,Zone-A,16.33,68.02,995.27,38.6,0
SENS026710,2023-03-28 09:16:42,Zone-C,110.64,36.96,1023.25,84.38,1
SENS026711,2023-11-06 08:17:52,Field-South,65.58,81.86,992.61,62.33,0
SENS026712,2024-04-30 05:13:39,Field-North,60.24,81.99,1016.5,53.87,0
SENS026713,2024-05-07 23:30:29,Zone-D,98.88,14.29,1006.24,87.28,1
SENS026714,2023-01-25 08:53:08,Field-South,9.57,20.43,1028.74,12.8,0
SENS026715,2023-11-17 13:57:33,Field-North,55.07,10.63,991.55,25.88,0
SENS026716,2023-04-29 15:00:11,Warehouse-1,26.09,50.67,1039.87,91.92,0
SENS026717,2023-09-19 06:14:22,Zone-C,70.69,53.94,982.87,76.56,0
SENS026718,2023-12-04 15:13:58,Field-South,-4.66,26.82,1027.11,82.56,0
SENS026719,2023-02-07 23:19:11,Warehouse-2,7.71,28.98,975.86,75.17,0
SENS026720,2023-03-07 13:49:10,Zone-C,9.42,60.33,1028.98,11.42,0
SENS026721,2024-08-03 00:28:30,Warehouse-2,17.02,87.65,957.67,49.08,0
SENS026722,2023-09-02 01:34:16,Field-North,45.08,86.1,1044.59,82.22,0
SENS026723,2024-12-25 07:17:08,Zone-E,59.28,71.95,992.2,41.89,0
SENS026724,2023-08-04 21:46:58,Field-South,24.55,63.62,1043.97,99.95,0
SENS026725,2023-09-04 17:37:32,Warehouse-2,62.16,64.98,978.93,74.46,0
SENS026726,2024-03-05 00:25:40,Field-South,17.34,51.59,1001.19,17.9,0
SENS026727,2023-07-27 05:49:27,Zone-E,20.06,33.59,998.4,,0
SENS026728,2024-08-20 06:20:40,Warehouse-2,25.44,75.67,954.89,7.09,1
SENS026729,2024-05-15 02:14:26,Zone-E,29.11,60.36,954.26,26.54,0
SENS026730,2023-02-24 08:06:49,Warehouse-2,16.52,69.09,984.48,57.62,0
SENS026731,2024-06-21 20:05:23,Field-South,19.14,90.12,962.69,36.93,1
SENS026732,2024-07-31 23:37:00,Field-South,12.04,86.32,1009.13,77.57,0
SENS026733,2023-08-30 01:28:28,Field-North,26.47,11.33,1049.83,92.16,0
SENS026734,2023-09-01 08:05:10,Zone-A,33.45,50.63,982.13,23.0,0
SENS026735,2024-05-14 15:43:24,Field-North,55.38,79.96,952.6,54.52,0
SENS026736,2024-02-11 11:02:30,Zone-E,73.59,15.43,954.4,98.53,0
SENS026737,2023-07-05 10:09:40,Remote-01,44.27,63.5,971.57,25.09,0
SENS026738,2023-11-30 18:06:56,Zone-E,0.2,41.35,1000.89,55.04,0
SENS026739,2024-04-07 09:09:12,Field-North,105.56,88.9,1015.64,33.27,1
SENS026740,2024-08-07 03:32:41,Field-North,36.91,90.22,1039.23,7.94,1
SENS026741,2024-12-20 21:43:36,Zone-E,42.39,71.32,1009.18,55.3,0
SENS026742,2023-04-12 15:12:28,Zone-A,22.29,68.3,1025.42,35.3,0
SENS026743,2023-07-26 21:15:08,Zone-B,74.17,70.53,983.14,39.58,0
SENS026744,2023-03-03 19:27:05,Warehouse-1,44.43,31.45,1047.57,58.5,0
SENS026745,2024-11-26 06:21:36,Zone-D,56.3,19.25,1048.27,23.84,0
SENS026746,2023-10-27 18:00:44,Zone-D,26.37,24.56,954.53,51.99,0
SENS026747,2024-10-23 19:34:43,Remote-01,4.77,36.4,1002.65,71.14,0
SENS026748,2024-03-02 06:18:12,Zone-D,7.59,68.39,1015.35,99.53,0
SENS026749,2024-07-17 16:19:00,Warehouse-1,27.49,64.75,1024.37,12.02,0
SENS026750,2023-01-18 04:33:37,Field-South,72.19,34.62,1041.28,64.37,0
SENS026751,2023-12-05 15:06:25,Remote-01,-4.25,64.83,969.09,84.46,0
SENS026752,2023-07-22 01:52:20,Field-South,22.32,80.92,1027.62,70.54,0
SENS026753,2024-10-07 21:04:37,Warehouse-1,71.06,93.59,979.12,35.6,1
SENS026754,2023-01-24 06:23:40,Zone-A,18.58,69.49,990.6,14.88,0
SENS026755,2023-04-11 14:16:23,Zone-A,76.49,10.74,992.0,5.04,1
SENS026756,2023-12-17 18:56:17,Zone-D,27.85,39.79,1009.34,79.89,0
SENS026757,2023-08-20 10:39:00,Field-South,29.11,43.76,1041.09,46.02,0
SENS026758,2023-05-26 21:14:57,Field-North,43.28,87.47,964.15,82.76,0
SENS026759,2024-10-27 00:35:13,Zone-C,59.6,42.47,992.72,99.23,0
SENS026760,2024-08-01 14:43:27,Zone-A,56.78,49.76,1013.59,99.23,0
SENS026761,2023-10-25 19:09:54,Zone-D,25.43,18.55,975.87,52.64,0
SENS026762,2023-11-01 05:27:23,Warehouse-1,68.41,80.58,1027.74,5.54,1
SENS026763,2024-07-13 00:50:56,Zone-A,27.82,86.59,1001.16,64.72,0
SENS026764,2023-05-26 17:59:30,Field-South,51.63,88.43,1034.49,45.14,0
SENS026765,2024-05-25 21:59:38,Zone-D,93.18,77.42,1036.51,93.73,1
SENS026766,2024-05-18 13:29:05,Field-North,23.32,65.14,987.79,92.76,0
SENS026767,2024-07-03 02:44:56,Field-North,79.04,60.29,1013.79,59.87,0
SENS026768,2023-03-30 22:28:56,Field-South,38.69,68.63,970.31,92.6,0
SENS026769,2024-01-19 09:50:15,Field-South,11.21,59.54,972.51,63.42,0
SENS026770,2023-12-14 18:58:29,Field-South,17.15,28.11,983.34,42.42,0
SENS026771,2023-03-10 04:59:45,Zone-E,76.71,34.74,999.32,99.39,0
SENS026772,2023-10-29 00:02:24,Zone-C,46.01,41.0,1029.06,89.54,0
SENS026773,2023-03-05 15:44:37,Remote-01,49.96,29.01,1040.46,10.12,0
SENS026774,2024-01-09 20:59:34,Zone-C,21.6,74.62,964.11,63.52,0
SENS026775,2024-07-22 05:19:38,Zone-C,77.64,90.44,954.53,22.17,1
SENS026776,2024-12-19 17:21:26,Zone-B,64.64,39.46,1003.09,67.8,0
SENS026777,2024-04-15 04:10:04,Field-North,56.38,61.8,990.9,29.41,0
SENS026778,2024-12-24 01:05:54,Zone-A,3.8,44.26,1006.91,11.78,0
SENS026779,2023-03-25 03:05:49,Zone-B,68.37,93.65,992.99,90.55,1
SENS026780,2023-06-30 00:19:25,Field-North,97.17,25.01,1023.22,14.42,1
SENS026781,2023-10-02 05:01:50,Zone-C,3.22,91.29,1045.27,75.99,1
SENS026782,2023-06-29 23:50:25,Field-North,-6.68,37.25,960.89,51.07,0
SENS026783,2023-03-28 14:16:52,Zone-A,57.98,37.1,1006.06,91.36,0
SENS026784,2024-08-04 18:46:05,Zone-E,40.13,41.51,1001.26,64.74,0
SENS026785,2024-09-30 05:01:50,Remote-01,37.59,68.5,1039.12,16.41,0
SENS026786,2024-05-06 17:36:18,Warehouse-1,50.9,65.16,1014.86,34.72,0
SENS026787,2024-08-21 22:37:03,Warehouse-2,56.99,26.59,1026.33,23.29,0
SENS026788,2024-09-18 16:02:19,Zone-D,-8.32,37.69,1016.09,87.71,0
SENS026789,2023-11-16 04:57:06,Zone-C,16.24,27.25,1015.66,80.99,0
SENS026790,2023-06-07 20:00:12,Zone-E,5.99,77.15,1018.62,52.05,0
SENS026791,2024-03-11 01:15:44,Field-South,7.17,15.16,1035.78,20.94,0
SENS026792,2024-02-20 15:22:07,Zone-D,32.55,32.14,996.6,25.72,0
SENS026793,2024-05-01 04:10:31,Warehouse-2,69.41,34.53,999.33,98.05,0
SENS026794,2024-06-24 14:25:22,Field-North,8.31,85.58,952.13,58.17,0
SENS026795,2024-11-22 03:10:40,Field-South,53.94,76.1,978.63,40.7,0
SENS026796,2023-05-10 05:38:24,Field-North,15.15,90.46,980.0,85.64,1
SENS026797,2023-04-30 11:20:13,Field-South,69.38,94.67,950.01,62.7,1
SENS026798,2024-08-12 05:36:19,Zone-E,26.87,34.64,986.23,7.77,1
SENS026799,2023-11-21 15:50:29,Zone-B,46.67,12.18,965.08,37.53,0
SENS026800,2023-01-02 11:41:46,Zone-B,22.61,31.49,1025.94,10.06,0
SENS026801,2023-08-21 20:58:27,Zone-B,7.57,33.41,967.69,97.5,0
SENS026802,2023-02-15 04:47:22,Warehouse-1,69.63,51.62,959.15,98.15,0
SENS026803,2024-03-14 17:45:38,Field-South,51.2,42.7,1039.9,15.49,0
SENS026804,2024-08-10 17:21:18,Zone-D,-0.84,22.93,956.13,61.48,0
SENS026805,2024-06-10 03:07:13,Zone-C,10.86,55.64,962.51,98.0,0
SENS026806,2024-05-27 09:04:47,Zone-E,53.59,13.8,1049.85,9.63,1
SENS026807,2023-06-14 15:20:19,Field-North,6.88,73.71,955.67,81.52,0
SENS026808,2023-05-11 06:57:39,Warehouse-2,60.48,47.44,985.98,50.55,0
SENS026809,2024-09-19 03:15:06,Zone-C,42.33,29.28,1026.1,,0
SENS026810,2024-09-17 23:24:37,Zone-D,54.86,50.86,990.82,23.54,0
SENS026811,2024-12-30 15:56:14,Zone-E,38.76,73.67,980.4,18.62,0
